source,label,item,unit,period,volume,period_value,dated_mean,dated_n,dated_first,dated_last,ratio,verdict
iia,haiti,"cacao, beans",tonnes,1934-1938,iia_1939_45,1500.0,1425.0,4,1934,1937,1.052632,consistent
iia,indonesia,"cacao, beans",ha,1934-1938,iia_1939_45,5000.0,6000.0,3,1934,1936,0.833333,consistent
iia,indonesia,"cacao, beans",tonnes,1934-1938,iia_1939_45,1600.0,1550.0,4,1934,1937,1.032258,consistent
iia,jamaica,"cacao, beans",tonnes,1934-1938,iia_1939_45,2200.0,2125.0,4,1934,1937,1.035294,consistent
iia,madagascar,"cacao, beans",tonnes,1934-1938,iia_1939_45,300.0,275.0,4,1934,1937,1.090909,consistent
iia,martinique,"cacao, beans",ha,1934-1938,iia_1939_45,1000.0,5250.0,4,1934,1937,0.190476,unexplained_dated_higher
iia,martinique,"cacao, beans",tonnes,1934-1938,iia_1939_45,200.0,200.0,4,1934,1937,1.0,consistent
iia,mexico,"cacao, beans",ha,1934-1938,iia_1939_45,8000.0,8000.0,3,1934,1936,1.0,consistent
iia,nicaragua,"cacao, beans",tonnes,1934-1938,iia_1939_45,400.0,300.0,3,1934,1936,1.333333,consistent
iia,panama,"cacao, beans",tonnes,1934-1938,iia_1939_45,4800.0,4933.3333,3,1934,1936,0.972973,consistent
iia,papua new guinea,"cacao, beans",ha,1934-1938,iia_1939_45,1000.0,1000.0,4,1934,1937,1.0,consistent
iia,papua new guinea,"cacao, beans",tonnes,1934-1938,iia_1939_45,100.0,300.0,4,1934,1937,0.333333,unexplained_dated_higher
iia,philippines,"cacao, beans",ha,1934-1938,iia_1939_45,2000.0,2000.0,3,1934,1936,1.0,consistent
iia,philippines,"cacao, beans",tonnes,1934-1938,iia_1939_45,800.0,800.0,3,1934,1936,1.0,consistent
iia,saint lucia,"cacao, beans",ha,1934-1938,iia_1939_45,2000.0,2000.0,4,1934,1937,1.0,consistent
iia,saint lucia,"cacao, beans",tonnes,1934-1938,iia_1939_45,300.0,300.0,4,1934,1937,1.0,consistent
iia,samoa,"cacao, beans",ha,1934-1938,iia_1939_45,2000.0,2000.0,4,1934,1937,1.0,consistent
iia,samoa,"cacao, beans",tonnes,1934-1938,iia_1939_45,1100.0,1000.0,4,1934,1937,1.1,consistent
iia,sierra leone,"cacao, beans",tonnes,1934-1938,iia_1939_45,300.0,266.6667,3,1934,1936,1.125,consistent
iia,sri lanka,"cacao, beans",ha,1934-1938,iia_1939_45,14000.0,14000.0,4,1934,1937,1.0,consistent
iia,sri lanka,"cacao, beans",tonnes,1934-1938,iia_1939_45,3600.0,3550.0,4,1934,1937,1.014085,consistent
iia,suriname,"cacao, beans",tonnes,1934-1938,iia_1939_45,100.0,133.3333,3,1934,1936,0.75,consistent
iia,trinidad and tobago,"cacao, beans",ha,1934-1938,iia_1939_45,87000.0,80250.0,4,1934,1937,1.084112,consistent
iia,vanuatu,"cacao, beans",ha,1934-1938,iia_1939_45,4000.0,4000.0,3,1934,1936,1.0,consistent
iia,vanuatu,"cacao, beans",tonnes,1934-1938,iia_1939_45,1800.0,1450.0,4,1934,1937,1.241379,consistent
iia,angola,"coffee, green",ha,1934-1938,iia_1939_45,36000.0,32750.0,4,1934,1937,1.099237,consistent
iia,congo,"coffee, green",ha,1934-1938,iia_1939_45,30000.0,29750.0,4,1934,1937,1.008403,consistent
iia,congo,"coffee, green",tonnes,1934-1938,iia_1939_45,1300.0,1340.0,5,1934,1938,0.970149,consistent
iia,dr congo,"coffee, green",ha,1934-1938,iia_1939_45,55000.0,53500.0,4,1934,1937,1.028037,consistent
iia,ethiopia pdr,"coffee, green",tonnes,1934-1938,iia_1939_45,16300.0,17425.0,4,1934,1937,0.935438,consistent
iia,guadeloupe,"coffee, green",ha,1934-1938,iia_1939_45,5000.0,6750.0,4,1934,1937,0.740741,consistent
iia,guadeloupe,"coffee, green",tonnes,1934-1938,iia_1939_45,3500.0,420.0,5,1934,1938,8.333333,unexplained_period_higher
iia,guyana,"coffee, green",ha,1934-1938,iia_1939_45,1000.0,1750.0,4,1934,1937,0.571429,consistent
iia,guyana,"coffee, green",tonnes,1934-1938,iia_1939_45,100.0,200.0,4,1934,1937,0.5,consistent
iia,indonesia,"coffee, green",ha,1934-1938,iia_1939_45,217000.0,221000.0,4,1934,1937,0.9819,consistent
iia,ivory coast,"coffee, green",ha,1934-1938,iia_1939_45,88000.0,71666.6667,3,1934,1936,1.227907,consistent
iia,jamaica,"coffee, green",tonnes,1934-1938,iia_1939_45,3900.0,3860.0,5,1934,1938,1.010363,consistent
iia,kenya,"coffee, green",ha,1934-1938,iia_1939_45,40000.0,40000.0,4,1934,1937,1.0,consistent
iia,madagascar,"coffee, green",ha,1934-1938,iia_1939_45,93000.0,95200.0,5,1934,1938,0.976891,consistent
iia,malaysia,"coffee, green",ha,1934-1938,iia_1939_45,8000.0,7250.0,4,1934,1937,1.103448,consistent
iia,new caledonia,"coffee, green",ha,1934-1938,iia_1939_45,4000.0,4000.0,4,1934,1937,1.0,consistent
iia,new caledonia,"coffee, green",tonnes,1934-1938,iia_1939_45,1500.0,1660.0,5,1934,1938,0.903614,consistent
iia,philippines,"coffee, green",ha,1934-1938,iia_1939_45,2000.0,2000.0,4,1934,1937,1.0,consistent
iia,philippines,"coffee, green",tonnes,1934-1938,iia_1939_45,800.0,825.0,4,1934,1937,0.969697,consistent
iia,suriname,"coffee, green",ha,1934-1938,iia_1939_45,8000.0,8250.0,4,1934,1937,0.969697,consistent
iia,suriname,"coffee, green",tonnes,1934-1938,iia_1939_45,3400.0,3860.0,5,1934,1938,0.880829,consistent
iia,timor-leste,"coffee, green",tonnes,1934-1938,iia_1939_45,1100.0,1066.6667,3,1934,1936,1.03125,consistent
iia,trinidad and tobago,"coffee, green",tonnes,1934-1938,iia_1939_45,500.0,700.0,4,1934,1937,0.714286,consistent
iia,united states of america,"coffee, green",ha,1934-1938,iia_1939_45,61000.0,58250.0,4,1934,1937,1.04721,consistent
iia,united states of america,"coffee, green",tonnes,1934-1938,iia_1939_45,11900.0,11700.0,4,1934,1937,1.017094,consistent
iia,vanuatu,"coffee, green",ha,1934-1938,iia_1939_45,3000.0,2500.0,4,1934,1937,1.2,consistent
iia,vanuatu,"coffee, green",tonnes,1934-1938,iia_1939_45,400.0,375.0,4,1934,1937,1.066667,consistent
iia,viet nam,"coffee, green",ha,1934-1938,iia_1939_45,3000.0,2750.0,4,1934,1937,1.090909,consistent
iia,viet nam,"coffee, green",tonnes,1934-1938,iia_1939_45,1000.0,1100.0,3,1935,1937,0.909091,consistent
iia,yemen,"coffee, green",tonnes,1934-1938,iia_1939_45,4300.0,4233.3333,3,1935,1937,1.015748,consistent
iia,angola,cotton lint,ha,1934-1938,iia_1939_45,21000.0,19750.0,4,1934,1937,1.063291,consistent
iia,angola,cotton lint,tonnes,1934-1938,iia_1939_45,2100.0,1700.0,4,1934,1937,1.235294,consistent
iia,antigua and barbuda,cotton lint,tonnes,1934-1938,iia_1939_45,100.0,60.0,5,1934,1938,1.666667,consistent
iia,australia,cotton lint,ha,1934-1938,iia_1939_45,22000.0,23400.0,5,1934,1938,0.940171,consistent
iia,australia,cotton lint,tonnes,1934-1938,iia_1939_45,2600.0,2640.0,5,1934,1938,0.984848,consistent
iia,bulgaria,cotton lint,ha,1934-1938,iia_1939_45,39000.0,38200.0,5,1934,1938,1.020942,consistent
iia,burundi,cotton lint,ha,1934-1938,iia_1939_45,4000.0,3500.0,4,1934,1937,1.142857,consistent
iia,burundi,cotton lint,tonnes,1934-1938,iia_1939_45,700.0,600.0,4,1934,1937,1.166667,consistent
iia,"china, mainland",cotton lint,ha,1934-1938,iia_1939_45,3087000.0,3080750.0,4,1934,1937,1.002029,consistent
iia,colombia,cotton lint,ha,1934-1938,iia_1939_45,35000.0,27000.0,3,1934,1936,1.296296,consistent
iia,congo,cotton lint,ha,1934-1938,iia_1939_45,154000.0,142000.0,4,1934,1937,1.084507,consistent
iia,congo,cotton lint,tonnes,1934-1938,iia_1939_45,7700.0,7325.0,4,1934,1937,1.051195,consistent
iia,cyprus,cotton lint,ha,1934-1938,iia_1939_45,5000.0,4800.0,5,1934,1938,1.041667,consistent
iia,cyprus,cotton lint,tonnes,1934-1938,iia_1939_45,600.0,580.0,5,1934,1938,1.034483,consistent
iia,dr congo,cotton lint,ha,1934-1938,iia_1939_45,329000.0,340600.0,5,1934,1938,0.965942,consistent
iia,egypt,cotton lint,ha,1934-1938,iia_1939_45,919000.0,918600.0,5,1934,1938,1.000435,consistent
iia,el salvador,cotton lint,ha,1934-1938,iia_1939_45,2000.0,1666.6667,3,1934,1936,1.2,consistent
iia,eritrea,cotton lint,ha,1934-1938,iia_1939_45,3000.0,3750.0,4,1934,1937,0.8,consistent
iia,eritrea,cotton lint,tonnes,1934-1938,iia_1939_45,200.0,200.0,4,1934,1937,1.0,consistent
iia,greece,cotton lint,ha,1934-1938,iia_1939_45,57000.0,58400.0,5,1934,1938,0.976027,consistent
iia,grenada,cotton lint,ha,1934-1938,iia_1939_45,2000.0,2000.0,5,1934,1938,1.0,consistent
iia,grenada,cotton lint,tonnes,1934-1938,iia_1939_45,100.0,120.0,5,1934,1938,0.833333,consistent
iia,indonesia,cotton lint,ha,1934-1938,iia_1939_45,12000.0,12500.0,4,1934,1937,0.96,consistent
iia,indonesia,cotton lint,tonnes,1934-1938,iia_1939_45,1700.0,1600.0,4,1934,1937,1.0625,consistent
iia,iran,cotton lint,ha,1934-1938,iia_1939_45,158000.0,109666.6667,3,1934,1936,1.440729,consistent
iia,iraq,cotton lint,ha,1934-1938,iia_1939_45,16000.0,23000.0,3,1936,1938,0.695652,consistent
iia,iraq,cotton lint,tonnes,1934-1938,iia_1939_45,1800.0,1900.0,5,1934,1938,0.947368,consistent
iia,italy,cotton lint,ha,1934-1938,iia_1939_45,15000.0,15400.0,5,1934,1938,0.974026,consistent
iia,japan,cotton lint,ha,1934-1938,iia_1939_45,1000.0,1000.0,3,1935,1937,1.0,consistent
iia,japan,cotton lint,tonnes,1934-1938,iia_1939_45,200.0,150.0,4,1934,1937,1.333333,consistent
iia,kenya,cotton lint,tonnes,1934-1938,iia_1939_45,2800.0,3125.0,4,1934,1937,0.896,consistent
iia,malawi,cotton lint,ha,1934-1938,iia_1939_45,1000.0,750.0,4,1934,1937,1.333333,consistent
iia,malawi,cotton lint,tonnes,1934-1938,iia_1939_45,100.0,925.0,4,1934,1937,0.108108,disagree_x10_dated_higher
iia,montserrat,cotton lint,ha,1934-1938,iia_1939_45,2000.0,1800.0,5,1934,1938,1.111111,consistent
iia,montserrat,cotton lint,tonnes,1934-1938,iia_1939_45,300.0,320.0,5,1934,1938,0.9375,consistent
iia,myanmar,cotton lint,ha,1934-1938,iia_1939_45,198000.0,191200.0,5,1934,1938,1.035565,consistent
iia,myanmar,cotton lint,tonnes,1934-1938,iia_1939_45,20600.0,20640.0,5,1934,1938,0.998062,consistent
iia,niger,cotton lint,tonnes,1934-1938,iia_1939_45,3600.0,3800.0,4,1934,1937,0.947368,consistent
iia,philippines,cotton lint,ha,1934-1938,iia_1939_45,2000.0,1666.6667,3,1934,1936,1.2,consistent
iia,philippines,cotton lint,tonnes,1934-1938,iia_1939_45,500.0,400.0,3,1934,1936,1.25,consistent
iia,romania,cotton lint,ha,1934-1938,iia_1939_45,2000.0,2000.0,5,1934,1938,1.0,consistent
iia,russian federation,cotton lint,ha,1934-1938,iia_1939_45,2027000.0,2016800.0,5,1934,1938,1.005058,consistent
iia,russian federation,cotton lint,tonnes,1934-1938,iia_1939_45,673300.0,665440.0,5,1934,1938,1.011812,consistent
iia,saint kitts and nevis,cotton lint,ha,1934-1938,iia_1939_45,1000.0,1600.0,5,1934,1938,0.625,consistent
iia,saint kitts and nevis,cotton lint,tonnes,1934-1938,iia_1939_45,200.0,200.0,5,1934,1938,1.0,consistent
iia,saint vincent and the grenadines,cotton lint,ha,1934-1938,iia_1939_45,2000.0,1600.0,5,1934,1938,1.25,consistent
iia,saint vincent and the grenadines,cotton lint,tonnes,1934-1938,iia_1939_45,200.0,200.0,5,1934,1938,1.0,consistent
iia,serbia,cotton lint,ha,1934-1938,iia_1939_45,2000.0,2400.0,5,1934,1938,0.833333,consistent
iia,serbia,cotton lint,tonnes,1934-1938,iia_1939_45,500.0,540.0,5,1934,1938,0.925926,consistent
iia,somalia,cotton lint,tonnes,1934-1938,iia_1939_45,500.0,533.3333,3,1934,1936,0.9375,consistent
iia,south africa,cotton lint,tonnes,1934-1938,iia_1939_45,400.0,425.0,4,1934,1937,0.941176,consistent
iia,south korea,cotton lint,ha,1934-1938,iia_1939_45,216000.0,216400.0,5,1934,1938,0.998152,consistent
iia,south korea,cotton lint,tonnes,1934-1938,iia_1939_45,40400.0,40440.0,5,1934,1938,0.999011,consistent
iia,sri lanka,cotton lint,ha,1934-1938,iia_1939_45,1000.0,1000.0,4,1934,1937,1.0,consistent
iia,syrian arab republic,cotton lint,ha,1934-1938,iia_1939_45,32000.0,31800.0,5,1934,1938,1.006289,consistent
iia,syrian arab republic,cotton lint,tonnes,1934-1938,iia_1939_45,5800.0,5840.0,5,1934,1938,0.993151,consistent
iia,thailand,cotton lint,ha,1934-1938,iia_1939_45,6000.0,6000.0,4,1934,1937,1.0,consistent
iia,thailand,cotton lint,tonnes,1934-1938,iia_1939_45,1300.0,1475.0,4,1934,1937,0.881356,consistent
iia,turkey,cotton lint,ha,1934-1938,iia_1939_45,249000.0,251600.0,5,1934,1938,0.989666,consistent
iia,viet nam,cotton lint,ha,1934-1938,iia_1939_45,1000.0,1000.0,4,1934,1937,1.0,consistent
iia,viet nam,cotton lint,tonnes,1934-1938,iia_1939_45,100.0,100.0,4,1934,1937,1.0,consistent
iia,zimbabwe,cotton lint,ha,1934-1938,iia_1939_45,1000.0,1250.0,4,1934,1937,0.8,consistent
iia,algeria,cotton seed,tonnes,1934-1938,iia_1939_45,100.0,75.0,4,1935,1938,1.333333,consistent
iia,angola,cotton seed,ha,1934-1938,iia_1939_45,21000.0,19750.0,4,1934,1937,1.063291,consistent
iia,angola,cotton seed,tonnes,1934-1938,iia_1939_45,5600.0,4500.0,4,1934,1937,1.244444,consistent
iia,argentina,cotton seed,ha,1934-1938,iia_1939_45,311000.0,324200.0,5,1934,1938,0.959284,consistent
iia,australia,cotton seed,ha,1934-1938,iia_1939_45,22000.0,23400.0,5,1934,1938,0.940171,consistent
iia,australia,cotton seed,tonnes,1934-1938,iia_1939_45,4600.0,4660.0,5,1934,1938,0.987124,consistent
iia,brazil,cotton seed,ha,1934-1938,iia_1939_45,2095000.0,2113800.0,5,1934,1938,0.991106,consistent
iia,bulgaria,cotton seed,ha,1934-1938,iia_1939_45,39000.0,38200.0,5,1934,1938,1.020942,consistent
iia,bulgaria,cotton seed,tonnes,1934-1938,iia_1939_45,16000.0,15960.0,5,1934,1938,1.002506,consistent
iia,burundi,cotton seed,ha,1934-1938,iia_1939_45,4000.0,3500.0,4,1934,1937,1.142857,consistent
iia,burundi,cotton seed,tonnes,1934-1938,iia_1939_45,1600.0,1466.6667,3,1935,1937,1.090909,consistent
iia,cameroon,cotton seed,ha,1934-1938,iia_1939_45,1000.0,1000.0,4,1934,1937,1.0,consistent
iia,cameroon,cotton seed,tonnes,1934-1938,iia_1939_45,100.0,100.0,3,1934,1936,1.0,consistent
iia,"china, mainland",cotton seed,ha,1934-1938,iia_1939_45,3087000.0,3080750.0,4,1934,1937,1.002029,consistent
iia,"china, mainland",cotton seed,tonnes,1934-1938,iia_1939_45,1300700.0,1547150.0,4,1934,1937,0.840707,consistent
iia,colombia,cotton seed,ha,1934-1938,iia_1939_45,35000.0,27000.0,3,1934,1936,1.296296,consistent
iia,congo,cotton seed,ha,1934-1938,iia_1939_45,154000.0,142000.0,4,1934,1937,1.084507,consistent
iia,congo,cotton seed,tonnes,1934-1938,iia_1939_45,17200.0,16100.0,4,1934,1937,1.068323,consistent
iia,cyprus,cotton seed,ha,1934-1938,iia_1939_45,5000.0,4800.0,5,1934,1938,1.041667,consistent
iia,cyprus,cotton seed,tonnes,1934-1938,iia_1939_45,1300.0,1300.0,5,1934,1938,1.0,consistent
iia,dr congo,cotton seed,ha,1934-1938,iia_1939_45,329000.0,340600.0,5,1934,1938,0.965942,consistent
iia,dr congo,cotton seed,tonnes,1934-1938,iia_1939_45,67600.0,68940.0,5,1934,1938,0.980563,consistent
iia,egypt,cotton seed,ha,1934-1938,iia_1939_45,919000.0,918600.0,5,1934,1938,1.000435,consistent
iia,egypt,cotton seed,tonnes,1934-1938,iia_1939_45,874600.0,888860.0,5,1934,1938,0.983957,consistent
iia,el salvador,cotton seed,ha,1934-1938,iia_1939_45,2000.0,1666.6667,3,1934,1936,1.2,consistent
iia,el salvador,cotton seed,tonnes,1934-1938,iia_1939_45,2200.0,2200.0,3,1934,1936,1.0,consistent
iia,eritrea,cotton seed,ha,1934-1938,iia_1939_45,3000.0,3750.0,4,1934,1937,0.8,consistent
iia,eritrea,cotton seed,tonnes,1934-1938,iia_1939_45,700.0,750.0,4,1934,1937,0.933333,consistent
iia,greece,cotton seed,ha,1934-1938,iia_1939_45,57000.0,58400.0,5,1934,1938,0.976027,consistent
iia,greece,cotton seed,tonnes,1934-1938,iia_1939_45,28500.0,28940.0,5,1934,1938,0.984796,consistent
iia,grenada,cotton seed,ha,1934-1938,iia_1939_45,2000.0,2000.0,5,1934,1938,1.0,consistent
iia,grenada,cotton seed,tonnes,1934-1938,iia_1939_45,300.0,260.0,5,1934,1938,1.153846,consistent
iia,guadeloupe,cotton seed,tonnes,1934-1938,iia_1939_45,100.0,777040.0,5,1934,1938,0.000129,unexplained_dated_higher
iia,haiti,cotton seed,tonnes,1934-1938,iia_1939_45,12400.0,12300.0,3,1935,1937,1.00813,consistent
iia,india,cotton seed,tonnes,1934-1938,iia_1939_45,200.0,1500.0,3,1934,1936,0.133333,unexplained_dated_higher
iia,indonesia,cotton seed,ha,1934-1938,iia_1939_45,12000.0,12500.0,4,1934,1937,0.96,consistent
iia,indonesia,cotton seed,tonnes,1934-1938,iia_1939_45,4500.0,3700.0,4,1934,1937,1.216216,consistent
iia,iran,cotton seed,ha,1934-1938,iia_1939_45,158000.0,109666.6667,3,1934,1936,1.440729,consistent
iia,iran,cotton seed,tonnes,1934-1938,iia_1939_45,74300.0,70900.0,3,1934,1936,1.047955,consistent
iia,iraq,cotton seed,ha,1934-1938,iia_1939_45,16000.0,23000.0,3,1936,1938,0.695652,consistent
iia,iraq,cotton seed,tonnes,1934-1938,iia_1939_45,4300.0,5300.0,4,1935,1938,0.811321,consistent
iia,italy,cotton seed,ha,1934-1938,iia_1939_45,15000.0,15400.0,5,1934,1938,0.974026,consistent
iia,italy,cotton seed,tonnes,1934-1938,iia_1939_45,6200.0,6580.0,5,1934,1938,0.942249,consistent
iia,japan,cotton seed,ha,1934-1938,iia_1939_45,1000.0,1000.0,4,1934,1937,1.0,consistent
iia,japan,cotton seed,tonnes,1934-1938,iia_1939_45,500.0,466.6667,3,1935,1937,1.071429,consistent
iia,kenya,cotton seed,tonnes,1934-1938,iia_1939_45,6500.0,7250.0,4,1934,1937,0.896552,consistent
iia,malawi,cotton seed,ha,1934-1938,iia_1939_45,1000.0,750.0,4,1934,1937,1.333333,consistent
iia,malawi,cotton seed,tonnes,1934-1938,iia_1939_45,200.0,200.0,4,1934,1937,1.0,consistent
iia,mexico,cotton seed,ha,1934-1938,iia_1939_45,270000.0,272250.0,4,1934,1937,0.991736,consistent
iia,montserrat,cotton seed,ha,1934-1938,iia_1939_45,2000.0,1800.0,5,1934,1938,1.111111,consistent
iia,montserrat,cotton seed,tonnes,1934-1938,iia_1939_45,800.0,680.0,5,1934,1938,1.176471,consistent
iia,myanmar,cotton seed,ha,1934-1938,iia_1939_45,198000.0,191200.0,5,1934,1938,1.035565,consistent
iia,myanmar,cotton seed,tonnes,1934-1938,iia_1939_45,39100.0,48060.0,5,1934,1938,0.813566,consistent
iia,nicaragua,cotton seed,tonnes,1934-1938,iia_1939_45,2000.0,33300.0,3,1934,1936,0.06006,unexplained_dated_higher
iia,niger,cotton seed,tonnes,1934-1938,iia_1939_45,9000.0,9925.0,4,1934,1937,0.906801,consistent
iia,nigeria,cotton seed,tonnes,1934-1938,iia_1939_45,18500.0,22400.0,3,1934,1936,0.825893,consistent
iia,peru,cotton seed,ha,1934-1938,iia_1939_45,165000.0,158500.0,4,1934,1937,1.041009,consistent
iia,philippines,cotton seed,ha,1934-1938,iia_1939_45,2000.0,1666.6667,3,1934,1936,1.2,consistent
iia,romania,cotton seed,ha,1934-1938,iia_1939_45,2000.0,2000.0,5,1934,1938,1.0,consistent
iia,romania,cotton seed,tonnes,1934-1938,iia_1939_45,700.0,550.0,4,1934,1937,1.272727,consistent
iia,russian federation,cotton seed,ha,1934-1938,iia_1939_45,2027000.0,2016800.0,5,1934,1938,1.005058,consistent
iia,russian federation,cotton seed,tonnes,1934-1938,iia_1939_45,1424200.0,1424180.0,5,1934,1938,1.000014,consistent
iia,saint kitts and nevis,cotton seed,ha,1934-1938,iia_1939_45,1000.0,1600.0,5,1934,1938,0.625,consistent
iia,saint kitts and nevis,cotton seed,tonnes,1934-1938,iia_1939_45,600.0,740.0,5,1934,1938,0.810811,consistent
iia,saint vincent and the grenadines,cotton seed,ha,1934-1938,iia_1939_45,2000.0,1600.0,5,1934,1938,1.25,consistent
iia,saint vincent and the grenadines,cotton seed,tonnes,1934-1938,iia_1939_45,600.0,600.0,5,1934,1938,1.0,consistent
iia,serbia,cotton seed,ha,1934-1938,iia_1939_45,2000.0,2400.0,5,1934,1938,0.833333,consistent
iia,serbia,cotton seed,tonnes,1934-1938,iia_1939_45,1200.0,1220.0,5,1934,1938,0.983607,consistent
iia,south africa,cotton seed,tonnes,1934-1938,iia_1939_45,700.0,700.0,5,1934,1938,1.0,consistent
iia,south korea,cotton seed,ha,1934-1938,iia_1939_45,216000.0,216400.0,5,1934,1938,0.998152,consistent
iia,south korea,cotton seed,tonnes,1934-1938,iia_1939_45,81500.0,81520.0,5,1934,1938,0.999755,consistent
iia,sri lanka,cotton seed,ha,1934-1938,iia_1939_45,1000.0,1000.0,4,1934,1937,1.0,consistent
iia,sri lanka,cotton seed,tonnes,1934-1938,iia_1939_45,100.0,166.6667,3,1934,1937,0.6,consistent
iia,syrian arab republic,cotton seed,ha,1934-1938,iia_1939_45,32000.0,31800.0,5,1934,1938,1.006289,consistent
iia,syrian arab republic,cotton seed,tonnes,1934-1938,iia_1939_45,11100.0,13925.0,4,1935,1938,0.797127,consistent
iia,tanzania,cotton seed,tonnes,1934-1938,iia_1939_45,22900.0,23100.0,5,1934,1938,0.991342,consistent
iia,thailand,cotton seed,ha,1934-1938,iia_1939_45,6000.0,6000.0,4,1934,1937,1.0,consistent
iia,thailand,cotton seed,tonnes,1934-1938,iia_1939_45,3400.0,3900.0,3,1935,1937,0.871795,consistent
iia,turkey,cotton seed,ha,1934-1938,iia_1939_45,249000.0,251600.0,5,1934,1938,0.989666,consistent
iia,turkey,cotton seed,tonnes,1934-1938,iia_1939_45,103700.0,130750.0,4,1935,1938,0.793117,consistent
iia,united states of america,cotton seed,ha,1934-1938,iia_1939_45,11493000.0,11493600.0,5,1934,1938,0.999948,consistent
iia,viet nam,cotton seed,ha,1934-1938,iia_1939_45,1000.0,1000.0,4,1934,1937,1.0,consistent
iia,viet nam,cotton seed,tonnes,1934-1938,iia_1939_45,200.0,133.3333,3,1935,1937,1.5,consistent
iia,zimbabwe,cotton seed,ha,1934-1938,iia_1939_45,1000.0,1333.3333,3,1934,1937,0.75,consistent
iia,zimbabwe,cotton seed,tonnes,1934-1938,iia_1939_45,100.0,133.3333,3,1935,1937,0.75,consistent
iia,albania,"eggs, hen, in shell",tonnes,1934-1938,iia_1939_45,7707.7,7707.7,5,1934,1938,1.0,consistent
iia,belgium,"eggs, hen, in shell",tonnes,1934-1938,iia_1939_45,96481.0,88643.94,5,1934,1938,1.088411,consistent
iia,bermuda,"eggs, hen, in shell",tonnes,1934-1938,iia_1939_45,107.8,129.36,5,1934,1938,0.833333,consistent
iia,brunei darussalam,"eggs, hen, in shell",tonnes,1934-1938,iia_1939_45,107.8,94.325,4,1935,1938,1.142857,consistent
iia,canada,"eggs, hen, in shell",tonnes,1934-1938,iia_1939_45,143050.6,143018.26,5,1934,1938,1.000226,consistent
iia,"china, mainland","eggs, hen, in shell",tonnes,1934-1938,iia_1939_45,1293.6,1221.7333,3,1934,1936,1.058824,consistent
iia,denmark,"eggs, hen, in shell",tonnes,1934-1938,iia_1939_45,107099.3,97052.34,5,1934,1938,1.103521,consistent
iia,egypt,"eggs, hen, in shell",tonnes,1934-1938,iia_1939_45,38861.9,38848.425,4,1934,1937,1.000347,consistent
iia,estonia,"eggs, hen, in shell",tonnes,1934-1938,iia_1939_45,6683.6,6926.15,4,1935,1938,0.964981,consistent
iia,french polynesia,"eggs, hen, in shell",tonnes,1934-1938,iia_1939_45,107.8,107.8,3,1935,1937,1.0,consistent
iia,greece,"eggs, hen, in shell",tonnes,1934-1938,iia_1939_45,29698.9,29793.225,4,1934,1937,0.996834,consistent
iia,ireland,"eggs, hen, in shell",tonnes,1934-1938,iia_1939_45,57834.7,59411.275,4,1934,1937,0.973463,consistent
iia,japan,"eggs, hen, in shell",tonnes,1934-1938,iia_1939_45,191830.1,191840.88,5,1934,1938,0.999944,consistent
iia,jordan,"eggs, hen, in shell",tonnes,1934-1938,iia_1939_45,1401.4,1390.62,5,1934,1938,1.007752,consistent
iia,kenya,"eggs, hen, in shell",tonnes,1934-1938,iia_1939_45,539.0,53.9,3,1934,1938,10.0,disagree_x10_period_higher
iia,madagascar,"eggs, hen, in shell",tonnes,1934-1938,iia_1939_45,7653.8,7680.75,4,1934,1937,0.996491,consistent
iia,micronesia (federated states of),"eggs, hen, in shell",tonnes,1934-1938,iia_1939_45,161.7,148.225,4,1934,1937,1.090909,consistent
iia,morocco,"eggs, hen, in shell",tonnes,1934-1938,iia_1939_45,53900.0,53900.0,4,1934,1937,1.0,consistent
iia,netherlands,"eggs, hen, in shell",tonnes,1934-1938,iia_1939_45,106614.2,106614.2,5,1934,1938,1.0,consistent
iia,norway,"eggs, hen, in shell",tonnes,1934-1938,iia_1939_45,19889.1,19899.88,5,1934,1938,0.999458,consistent
iia,philippines,"eggs, hen, in shell",tonnes,1934-1938,iia_1939_45,6899.2,6710.55,4,1934,1937,1.028112,consistent
iia,south korea,"eggs, hen, in shell",tonnes,1934-1938,iia_1939_45,12774.3,12343.1,3,1934,1936,1.034934,consistent
iia,switzerland,"eggs, hen, in shell",tonnes,1934-1938,iia_1939_45,22799.7,22799.7,4,1934,1937,1.0,consistent
iia,syrian arab republic,"eggs, hen, in shell",tonnes,1934-1938,iia_1939_45,4958.8,12979.12,5,1934,1938,0.38206,unexplained_dated_higher
iia,tunisia,"eggs, hen, in shell",tonnes,1934-1938,iia_1939_45,8085.0,8085.0,3,1934,1936,1.0,consistent
iia,turkey,"eggs, hen, in shell",tonnes,1934-1938,iia_1939_45,54061.7,54358.15,4,1934,1937,0.994546,consistent
iia,united kingdom,"eggs, hen, in shell",tonnes,1934-1938,iia_1939_45,415892.4,312900.28,5,1934,1938,1.329153,consistent
iia,united states of america,"eggs, hen, in shell",tonnes,1934-1938,iia_1939_45,1917654.2,1901613.56,5,1934,1938,1.008435,consistent
iia,zimbabwe,"eggs, hen, in shell",tonnes,1934-1938,iia_1939_45,539.0,521.0333,3,1934,1937,1.034483,consistent
iia,argentina,flax fibre and tow,tonnes,1934-1938,iia_1939_45,1702100.0,1684000.0,5,1934,1938,1.010748,consistent
iia,australia,flax fibre and tow,tonnes,1934-1938,iia_1939_45,100.0,133.3333,3,1934,1936,0.75,consistent
