polity_code,item,unit,year,sources,labels,value_min,value_max,ratio,known_defect
F248-1920-1947,rye,tonnes,1925,iia;juan,serbia;yugoslav sfr,1.998e+05,1.998e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rye,ha,1930,iia;juan,serbia;yugoslav sfr,2.469e+05,2.469e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rye,tonnes,1930,iia;juan,serbia;yugoslav sfr,1.988e+05,1.988e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rye,tonnes,1931,iia;juan,serbia;yugoslav sfr,1.934e+05,1.934e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rye,tonnes,1932,iia;juan,serbia;yugoslav sfr,2.115e+05,2.115e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rye,ha,1934,iia;juan,serbia;yugoslav sfr,2.48e+05,2.48e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rye,tonnes,1934,iia;juan,serbia;yugoslav sfr,1.953e+05,1.953e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rye,ha,1935,iia;juan,serbia;yugoslav sfr,2.52e+05,2.52e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rye,tonnes,1935,iia;juan,serbia;yugoslav sfr,1.961e+05,1.961e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rye,ha,1936,iia;juan,serbia;yugoslav sfr,2.54e+05,2.54e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rye,tonnes,1936,iia;juan,serbia;yugoslav sfr,2.033e+05,2.033e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rye,ha,1937,iia;juan,serbia;yugoslav sfr,2.54e+05,2.54e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rye,tonnes,1937,iia;juan,serbia;yugoslav sfr,2.094e+05,2.094e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rye,ha,1938,iia;juan,serbia;yugoslav sfr,2.54e+05,2.54e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rye,tonnes,1938,iia;juan,serbia;yugoslav sfr,2.271e+05,2.271e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rye,ha,1939,iia;juan,serbia;yugoslav sfr,2.58e+05,2.58e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rye,tonnes,1939,iia;juan,serbia;yugoslav sfr,2.435e+05,2.435e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rye,ha,1940,iia;juan,serbia;yugoslav sfr,2.55e+05,2.55e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,rye,tonnes,1940,iia;juan,serbia;yugoslav sfr,2.111e+05,2.111e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F248-1920-1947,sesame seed,ha,1934,iia;juan,serbia;yugoslav sfr,1000,1000,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,sesame seed,tonnes,1934,iia;juan,serbia;yugoslav sfr,200,200,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,sesame seed,ha,1935,iia;juan,serbia;yugoslav sfr,1000,1000,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,sesame seed,tonnes,1935,iia;juan,serbia;yugoslav sfr,200,200,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,sesame seed,ha,1936,iia;juan,serbia;yugoslav sfr,1000,1000,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,sesame seed,tonnes,1936,iia;juan,serbia;yugoslav sfr,300,300,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,sesame seed,ha,1937,iia;juan,serbia;yugoslav sfr,1000,1000,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,sesame seed,tonnes,1937,iia;juan,serbia;yugoslav sfr,400,400,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,sesame seed,ha,1938,iia;juan,serbia;yugoslav sfr,1000,1000,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,sesame seed,tonnes,1938,iia;juan,serbia;yugoslav sfr,500,500,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,sesame seed,tonnes,1939,iia;juan,serbia;yugoslav sfr,500,500,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,soybeans,tonnes,1934,iia;juan,serbia;yugoslav sfr,700,700,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,soybeans,tonnes,1935,iia;juan,serbia;yugoslav sfr,1000,1000,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,soybeans,tonnes,1936,iia;juan,serbia;yugoslav sfr,600,600,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,soybeans,tonnes,1937,iia;juan,serbia;yugoslav sfr,1500,1500,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,soybeans,ha,1939,iia;juan,serbia;yugoslav sfr,3000,3000,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,soybeans,tonnes,1939,iia;juan,serbia;yugoslav sfr,2800,2800,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,soybeans,ha,1940,iia;juan,serbia;yugoslav sfr,8000,8000,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,soybeans,tonnes,1940,iia;juan,serbia;yugoslav sfr,8000,8000,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,soybeans,ha,1941,iia;juan,serbia;yugoslav sfr,1.7e+04,1.7e+04,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,sunflower seed,ha,1939,iia;juan,serbia;yugoslav sfr,1.9e+04,1.9e+04,1.0000,layerb-nested-reporting-levels-one-polity
F248-1920-1947,"tobacco, unmanufactured",tonnes,1920,iia;juan,serbia;yugoslav sfr,7800,7800,1.0000,iia-corrupted-country-labels;layerb-nested-reporting-levels-one-polity
F248-1920-1947,"tobacco, unmanufactured",tonnes,1921,iia;juan,serbia;yugoslav sfr,9327,9327,1.0000,iia-corrupted-country-labels;layerb-nested-reporting-levels-one-polity
F248-1920-1947,"tobacco, unmanufactured",tonnes,1933,iia;juan,serbia;yugoslav sfr,8751,8751,1.0000,iia-1933-x10-wrong-volume-cells;iia-corrupted-country-labels;layerb-nested-reporting-levels-one-polity
F248-1920-1947,"tobacco, unmanufactured",ha,1934,iia;juan,serbia;yugoslav sfr,7000,7000,1.0000,iia-1933-x10-wrong-volume-cells;iia-corrupted-country-labels;iia-tobacco-implausible-magnitudes;layerb-nested-reporting-levels-one-polity
F248-1920-1947,"tobacco, unmanufactured",ha,1935,iia;juan,serbia;yugoslav sfr,1.2e+04,1.2e+04,1.0000,iia-1933-x10-wrong-volume-cells;iia-corrupted-country-labels;iia-tobacco-implausible-magnitudes;layerb-nested-reporting-levels-one-polity
F248-1920-1947,"tobacco, unmanufactured",ha,1936,iia;juan,serbia;yugoslav sfr,1.8e+04,1.8e+04,1.0000,iia-1933-x10-wrong-volume-cells;iia-corrupted-country-labels;iia-tobacco-implausible-magnitudes;layerb-nested-reporting-levels-one-polity
F248-1920-1947,"tobacco, unmanufactured",ha,1937,iia;juan,serbia;yugoslav sfr,2.1e+04,2.1e+04,1.0000,iia-1933-x10-wrong-volume-cells;iia-corrupted-country-labels;iia-tobacco-implausible-magnitudes;layerb-nested-reporting-levels-one-polity
F248-1920-1947,"tobacco, unmanufactured",ha,1938,iia;juan,serbia;yugoslav sfr,1.6e+04,1.6e+04,1.0000,iia-1933-x10-wrong-volume-cells;iia-corrupted-country-labels;iia-tobacco-implausible-magnitudes;layerb-nested-reporting-levels-one-polity
F248-1920-1947,"tobacco, unmanufactured",ha,1939,iia;juan,serbia;yugoslav sfr,1.8e+04,1.8e+04,1.0000,iia-corrupted-country-labels;iia-tobacco-implausible-magnitudes;layerb-nested-reporting-levels-one-polity
F248-1920-1947,"tobacco, unmanufactured",ha,1945,iia;juan,serbia;yugoslav sfr,1.4e+04,1.4e+04,1.0000,iia-corrupted-country-labels;iia-tobacco-implausible-magnitudes;layerb-nested-reporting-levels-one-polity
F51-1918-1938,"beans, dry",ha,1933,iia;juan,czech republic;czechoslovakia,7000,7000,1.0000,layerb-nested-reporting-levels-one-polity
F51-1918-1938,"beans, dry",tonnes,1933,iia;juan,czech republic;czechoslovakia,6600,6600,1.0000,layerb-nested-reporting-levels-one-polity
F51-1918-1938,flax fibre and tow,tonnes,1921,iia;juan,czech republic;czechoslovakia,1.028e+04,1.028e+04,1.0000,iia-attributable-single-cell-errors;iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F51-1918-1938,flax fibre and tow,ha,1934,iia;juan,czech republic;czechoslovakia,1e+04,1e+04,1.0000,iia-attributable-single-cell-errors;iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F51-1918-1938,flax fibre and tow,ha,1935,iia;juan,czech republic;czechoslovakia,1.3e+04,1.3e+04,1.0000,iia-attributable-single-cell-errors;iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F51-1918-1938,flax fibre and tow,ha,1936,iia;juan,czech republic;czechoslovakia,1.6e+04,1.6e+04,1.0000,iia-attributable-single-cell-errors;iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F51-1918-1938,flax fibre and tow,ha,1937,iia;juan,czech republic;czechoslovakia,1.9e+04,1.9e+04,1.0000,iia-attributable-single-cell-errors;iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F51-1918-1938,grapes,tonnes,1930,iia;juan,czech republic;czechoslovakia,7.324e+04,7.324e+04,1.0000,iia-item-series-switch-raw-products;layerb-nested-reporting-levels-one-polity
F51-1918-1938,grapes,tonnes,1931,iia;juan,czech republic;czechoslovakia,7.08e+04,7.08e+04,1.0000,iia-item-series-switch-raw-products;layerb-nested-reporting-levels-one-polity
F51-1918-1938,grapes,ha,1934,iia;juan,czech republic;czechoslovakia,2.1e+04,2.1e+04,1.0000,iia-item-series-switch-raw-products;layerb-nested-reporting-levels-one-polity
F51-1918-1938,grapes,ha,1935,iia;juan,czech republic;czechoslovakia,2.4e+04,2.4e+04,1.0000,iia-item-series-switch-raw-products;layerb-nested-reporting-levels-one-polity
F51-1918-1938,grapes,ha,1936,iia;juan,czech republic;czechoslovakia,2.5e+04,2.5e+04,1.0000,iia-item-series-switch-raw-products;layerb-nested-reporting-levels-one-polity
F51-1918-1938,grapes,ha,1937,iia;juan,czech republic;czechoslovakia,2.6e+04,2.6e+04,1.0000,iia-item-series-switch-raw-products;layerb-nested-reporting-levels-one-polity
F51-1918-1938,hempseed,ha,1934,iia;juan,czech republic;czechoslovakia,7000,7000,1.0000,layerb-nested-reporting-levels-one-polity
F51-1918-1938,hempseed,tonnes,1934,iia;juan,czech republic;czechoslovakia,4100,4100,1.0000,layerb-nested-reporting-levels-one-polity
F51-1918-1938,hempseed,ha,1935,iia;juan,czech republic;czechoslovakia,7000,7000,1.0000,layerb-nested-reporting-levels-one-polity
F51-1918-1938,hempseed,tonnes,1935,iia;juan,czech republic;czechoslovakia,3900,3900,1.0000,layerb-nested-reporting-levels-one-polity
F51-1918-1938,hempseed,tonnes,1936,iia;juan,czech republic;czechoslovakia,3800,3800,1.0000,layerb-nested-reporting-levels-one-polity
F51-1918-1938,hempseed,tonnes,1937,iia;juan,czech republic;czechoslovakia,3400,3400,1.0000,layerb-nested-reporting-levels-one-polity
F51-1918-1938,hops,tonnes,1933,iia;juan,czech republic;czechoslovakia,6268,6268,1.0000,iia-1933-x10-wrong-volume-cells;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rapeseed,tonnes,1920,iia;juan,czech republic;czechoslovakia,7204,7204,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rapeseed,ha,1934,iia;juan,czech republic;czechoslovakia,1000,1000,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rapeseed,tonnes,1934,iia;juan,czech republic;czechoslovakia,1500,1500,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rapeseed,ha,1935,iia;juan,czech republic;czechoslovakia,4000,4000,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rapeseed,tonnes,1935,iia;juan,czech republic;czechoslovakia,4800,4800,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rapeseed,ha,1936,iia;juan,czech republic;czechoslovakia,5000,5000,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rapeseed,tonnes,1936,iia;juan,czech republic;czechoslovakia,7400,7400,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rapeseed,ha,1937,iia;juan,czech republic;czechoslovakia,6000,6000,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rapeseed,tonnes,1937,iia;juan,czech republic;czechoslovakia,8900,8900,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rye,tonnes,1919,iia;juan,czech republic;czechoslovakia,8.315e+05,8.315e+05,1.0000,layerb-nested-reporting-levels-one-polity
F51-1918-1938,rye,ha,1920,iia;juan,czech republic;czechoslovakia,8.998e+05,8.998e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rye,tonnes,1920,iia;juan,czech republic;czechoslovakia,8.368e+05,8.368e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rye,ha,1921,iia;juan,czech republic;czechoslovakia,8.835e+05,8.835e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rye,tonnes,1921,iia;juan,czech republic;czechoslovakia,1.381e+06,1.381e+06,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rye,ha,1922,iia;juan,czech republic;czechoslovakia,8.797e+05,8.797e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rye,tonnes,1922,iia;juan,czech republic;czechoslovakia,1.298e+06,1.298e+06,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rye,ha,1923,iia;juan,czech republic;czechoslovakia,8.593e+05,8.593e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rye,tonnes,1923,iia;juan,czech republic;czechoslovakia,1.355e+06,1.355e+06,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rye,ha,1924,iia;juan,czech republic;czechoslovakia,8.375e+05,8.375e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rye,tonnes,1924,iia;juan,czech republic;czechoslovakia,1.136e+06,1.136e+06,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rye,ha,1925,iia;juan,czech republic;czechoslovakia,8.46e+05,8.46e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rye,ha,1930,iia;juan,czech republic;czechoslovakia,1.046e+06,1.046e+06,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rye,tonnes,1930,iia;juan,czech republic;czechoslovakia,1.788e+06,1.788e+06,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rye,ha,1931,iia;juan,czech republic;czechoslovakia,9.996e+05,9.996e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rye,tonnes,1931,iia;juan,czech republic;czechoslovakia,1.388e+06,1.388e+06,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rye,ha,1932,iia;juan,czech republic;czechoslovakia,1.04e+06,1.04e+06,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rye,tonnes,1932,iia;juan,czech republic;czechoslovakia,2.176e+06,2.176e+06,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rye,tonnes,1933,iia;juan,czech republic;czechoslovakia,2.086e+06,2.086e+06,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rye,ha,1934,iia;juan,czech republic;czechoslovakia,9.88e+05,9.88e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rye,tonnes,1934,iia;juan,czech republic;czechoslovakia,1.523e+06,1.523e+06,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rye,ha,1935,iia;juan,czech republic;czechoslovakia,1.009e+06,1.009e+06,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rye,tonnes,1935,iia;juan,czech republic;czechoslovakia,1.638e+06,1.638e+06,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rye,ha,1936,iia;juan,czech republic;czechoslovakia,1.009e+06,1.009e+06,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rye,tonnes,1936,iia;juan,czech republic;czechoslovakia,1.436e+06,1.436e+06,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rye,ha,1937,iia;juan,czech republic;czechoslovakia,9.67e+05,9.67e+05,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,rye,tonnes,1937,iia;juan,czech republic;czechoslovakia,1.485e+06,1.485e+06,1.0000,iia-attributable-single-cell-errors;layerb-nested-reporting-levels-one-polity
F51-1918-1938,soybeans,tonnes,1934,iia;juan,czech republic;czechoslovakia,600,600,1.0000,layerb-nested-reporting-levels-one-polity
F51-1918-1938,soybeans,tonnes,1935,iia;juan,czech republic;czechoslovakia,900,900,1.0000,layerb-nested-reporting-levels-one-polity
F51-1918-1938,soybeans,tonnes,1936,iia;juan,czech republic;czechoslovakia,900,900,1.0000,layerb-nested-reporting-levels-one-polity
F51-1918-1938,soybeans,tonnes,1937,iia;juan,czech republic;czechoslovakia,1000,1000,1.0000,layerb-nested-reporting-levels-one-polity
F51-1918-1938,"tobacco, unmanufactured",tonnes,1920,iia;juan,czech republic;czechoslovakia,1766,1766,1.0000,iia-corrupted-country-labels;layerb-nested-reporting-levels-one-polity
F51-1918-1938,"tobacco, unmanufactured",tonnes,1921,iia;juan,czech republic;czechoslovakia,1289,1289,1.0000,iia-corrupted-country-labels;layerb-nested-reporting-levels-one-polity
F51-1918-1938,"tobacco, unmanufactured",ha,1925,iia;juan,czech republic;czechoslovakia,5400,5400,1.0000,iia-corrupted-country-labels;layerb-nested-reporting-levels-one-polity
F51-1918-1938,"tobacco, unmanufactured",tonnes,1933,iia;juan,czech republic;czechoslovakia,1.178e+04,1.178e+04,1.0000,iia-1933-x10-wrong-volume-cells;iia-corrupted-country-labels;layerb-nested-reporting-levels-one-polity
F51-1918-1938,"tobacco, unmanufactured",ha,1934,iia;juan,czech republic;czechoslovakia,1e+04,1e+04,1.0000,iia-1933-x10-wrong-volume-cells;iia-corrupted-country-labels;iia-tobacco-implausible-magnitudes;layerb-nested-reporting-levels-one-polity
F51-1918-1938,"tobacco, unmanufactured",ha,1935,iia;juan,czech republic;czechoslovakia,1e+04,1e+04,1.0000,iia-1933-x10-wrong-volume-cells;iia-corrupted-country-labels;iia-tobacco-implausible-magnitudes;layerb-nested-reporting-levels-one-polity
F51-1918-1938,"tobacco, unmanufactured",ha,1936,iia;juan,czech republic;czechoslovakia,1e+04,1e+04,1.0000,iia-1933-x10-wrong-volume-cells;iia-corrupted-country-labels;iia-tobacco-implausible-magnitudes;layerb-nested-reporting-levels-one-polity
F51-1918-1938,"tobacco, unmanufactured",ha,1937,iia;juan,czech republic;czechoslovakia,1e+04,1e+04,1.0000,iia-1933-x10-wrong-volume-cells;iia-corrupted-country-labels;iia-tobacco-implausible-magnitudes;layerb-nested-reporting-levels-one-polity
F51-1938-1945,flax fibre and tow,ha,1938,iia;juan,czech republic;czechoslovakia,1.6e+04,1.6e+04,1.0000,iia-attributable-single-cell-errors;iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F51-1938-1945,flax fibre and tow,ha,1939,iia;juan,czech republic;czechoslovakia,2e+04,2e+04,1.0000,iia-attributable-single-cell-errors;iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F51-1938-1945,flax fibre and tow,ha,1940,iia;juan,czech republic;czechoslovakia,4.6e+04,4.6e+04,1.0000,iia-attributable-single-cell-errors;iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F51-1938-1945,flax fibre and tow,ha,1941,iia;juan,czech republic;czechoslovakia,4.7e+04,4.7e+04,1.0000,iia-attributable-single-cell-errors;iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F51-1938-1945,flax fibre and tow,ha,1943,iia;juan,czech republic;czechoslovakia,3.3e+04,3.3e+04,1.0000,iia-attributable-single-cell-errors;iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F51-1938-1945,flax fibre and tow,ha,1944,iia;juan,czech republic;czechoslovakia,3.4e+04,3.4e+04,1.0000,iia-attributable-single-cell-errors;iia-flax-fibre-item-is-mostly-linseed;layerb-nested-reporting-levels-one-polity
F51-1938-1945,grapes,ha,1938,iia;juan,czech republic;czechoslovakia,2.7e+04,2.7e+04,1.0000,iia-item-series-switch-raw-products;layerb-nested-reporting-levels-one-polity
F51-1938-1945,grapes,ha,1940,iia;juan,czech republic;czechoslovakia,1.6e+04,1.6e+04,1.0000,iia-item-series-switch-raw-products;layerb-nested-reporting-levels-one-polity
F51-1938-1945,grapes,ha,1943,iia;juan,czech republic;czechoslovakia,1.6e+04,1.6e+04,1.0000,iia-item-series-switch-raw-products;layerb-nested-reporting-levels-one-polity
F51-1938-1945,grapes,ha,1944,iia;juan,czech republic;czechoslovakia,1.6e+04,1.6e+04,1.0000,iia-item-series-switch-raw-products;layerb-nested-reporting-levels-one-polity
F51-1938-1945,hemp tow waste,ha,1939,iia;juan,czech republic;czechoslovakia,5000,5000,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,hemp tow waste,tonnes,1939,iia;juan,czech republic;czechoslovakia,3500,3500,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,hemp tow waste,ha,1940,iia;juan,czech republic;czechoslovakia,5000,5000,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,hemp tow waste,tonnes,1940,iia;juan,czech republic;czechoslovakia,3800,3800,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,hemp tow waste,ha,1941,iia;juan,czech republic;czechoslovakia,5000,5000,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,hemp tow waste,tonnes,1941,iia;juan,czech republic;czechoslovakia,4100,4100,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,hemp tow waste,ha,1942,iia;juan,czech republic;czechoslovakia,5000,5000,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,hemp tow waste,tonnes,1942,iia;juan,czech republic;czechoslovakia,3500,3500,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,hemp tow waste,ha,1943,iia;juan,czech republic;czechoslovakia,5000,5000,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,hemp tow waste,tonnes,1943,iia;juan,czech republic;czechoslovakia,4900,4900,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,hemp tow waste,ha,1944,iia;juan,czech republic;czechoslovakia,5000,5000,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,hemp tow waste,tonnes,1944,iia;juan,czech republic;czechoslovakia,5000,5000,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,hempseed,ha,1939,iia;juan,czech republic;czechoslovakia,5000,5000,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,hempseed,tonnes,1939,iia;juan,czech republic;czechoslovakia,2600,2600,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,hempseed,ha,1940,iia;juan,czech republic;czechoslovakia,5000,5000,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,hempseed,tonnes,1940,iia;juan,czech republic;czechoslovakia,2400,2400,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,hempseed,ha,1941,iia;juan,czech republic;czechoslovakia,5000,5000,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,hempseed,tonnes,1941,iia;juan,czech republic;czechoslovakia,2700,2700,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,hempseed,ha,1942,iia;juan,czech republic;czechoslovakia,5000,5000,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,hempseed,tonnes,1942,iia;juan,czech republic;czechoslovakia,2500,2500,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,hempseed,ha,1943,iia;juan,czech republic;czechoslovakia,5000,5000,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,hempseed,tonnes,1943,iia;juan,czech republic;czechoslovakia,2300,2300,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,hempseed,ha,1944,iia;juan,czech republic;czechoslovakia,5000,5000,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,hempseed,tonnes,1944,iia;juan,czech republic;czechoslovakia,2300,2300,1.0000,layerb-nested-reporting-levels-one-polity
F51-1938-1945,hops,ha,1939,iia;juan,czech republic;czechoslovakia,1.05e+04,1.05e+04,1.0000,iia-hops-x100;layerb-nested-reporting-levels-one-polity
F51-1938-1945,hops,ha,1940,iia;juan,czech republic;czechoslovakia,8900,8900,1.0000,iia-hops-x100;layerb-nested-reporting-levels-one-polity
F51-1938-1945,hops,ha,1941,iia;juan,czech republic;czechoslovakia,7500,7500,1.0000,iia-hops-x100;layerb-nested-reporting-levels-one-polity
F51-1938-1945,hops,ha,1942,iia;juan,czech republic;czechoslovakia,7300,7300,1.0000,iia-hops-x100;layerb-nested-reporting-levels-one-polity
F51-1938-1945,hops,ha,1943,iia;juan,czech republic;czechoslovakia,6300,6300,1.0000,iia-hops-x100;layerb-nested-reporting-levels-one-polity
F51-1938-1945,hops,ha,1944,iia;juan,czech republic;czechoslovakia,7000,7000,1.0000,iia-hops-x100;layerb-nested-reporting-levels-one-polity
F51-1938-1945,oats,ha,1939,iia;juan,czech republic;czechoslovakia,7.06e+05,7.06e+05,1.0000,layerb-nested-reporting-levels-one-polity
